airline,origin,destination,scheduled_dep_min,departure_hour,scheduled_duration,is_morning,is_afternoon,is_evening,is_night,operating_days_count,has_weekend_ops,has_peak_day_ops,route_delay_rate,airline_delay_rate,is_delayed,actual_dep_delay,route
Vistara,Mumbai,Delhi,880,14,135,0,1,0,0,6,1,1,0.2288135593220339,0.23657289002557544,0,7,Mumbai_to_Delhi
Vistara,Mumbai,Delhi,880,14,140,0,1,0,0,6,1,1,0.2288135593220339,0.23657289002557544,0,8,Mumbai_to_Delhi
Vistara,Mumbai,Delhi,1315,21,135,0,0,1,0,7,1,1,0.2288135593220339,0.23657289002557544,0,1,Mumbai_to_Delhi
Vistara,Mumbai,Delhi,1315,21,135,0,0,1,0,7,1,1,0.2288135593220339,0.23657289002557544,0,4,Mumbai_to_Delhi
Vistara,Mumbai,Delhi,770,12,105,0,1,0,0,7,1,1,0.2288135593220339,0.23657289002557544,0,1,Mumbai_to_Delhi
Vistara,Mumbai,Delhi,355,5,130,0,0,0,1,1,0,0,0.2288135593220339,0.23657289002557544,0,12,Mumbai_to_Delhi
Vistara,Mumbai,Delhi,715,11,130,1,0,0,0,7,1,1,0.2288135593220339,0.23657289002557544,1,39,Mumbai_to_Delhi
Vistara,Mumbai,Delhi,715,11,130,1,0,0,0,5,1,1,0.2288135593220339,0.23657289002557544,0,15,Mumbai_to_Delhi
Vistara,Mumbai,Delhi,525,8,130,1,0,0,0,1,0,0,0.2288135593220339,0.23657289002557544,0,3,Mumbai_to_Delhi
Vistara,Mumbai,Delhi,525,8,135,1,0,0,0,6,1,1,0.2288135593220339,0.23657289002557544,1,39,Mumbai_to_Delhi
Vistara,Mumbai,Delhi,525,8,135,1,0,0,0,7,1,1,0.2288135593220339,0.23657289002557544,1,48,Mumbai_to_Delhi
Vistara,Mumbai,Delhi,1240,20,140,0,0,1,0,7,1,1,0.2288135593220339,0.23657289002557544,0,9,Mumbai_to_Delhi
Vistara,Mumbai,Delhi,1255,20,125,0,0,1,0,7,1,1,0.2288135593220339,0.23657289002557544,0,7,Mumbai_to_Delhi
Vistara,Mumbai,Delhi,625,10,135,1,0,0,0,7,1,1,0.2288135593220339,0.23657289002557544,1,158,Mumbai_to_Delhi
Vistara,Mumbai,Delhi,1110,18,130,0,0,1,0,7,1,1,0.2288135593220339,0.23657289002557544,0,0,Mumbai_to_Delhi
Vistara,Mumbai,Chandigarh,1010,16,140,0,1,0,0,7,1,1,0.25,0.23657289002557544,0,6,Mumbai_to_Chandigarh
Vistara,Mumbai,Chandigarh,330,5,135,0,0,0,1,1,1,0,0.25,0.23657289002557544,0,13,Mumbai_to_Chandigarh
Vistara,Mumbai,Goa,1250,20,80,0,0,1,0,7,1,1,0.30625,0.23657289002557544,0,9,Mumbai_to_Goa
Vistara,Mumbai,Goa,1345,22,110,0,0,0,1,7,1,1,0.30625,0.23657289002557544,1,100,Mumbai_to_Goa
Vistara,Mumbai,Goa,405,6,80,1,0,0,0,1,1,0,0.30625,0.23657289002557544,0,4,Mumbai_to_Goa
Vistara,Mumbai,Goa,405,6,80,1,0,0,0,1,1,0,0.30625,0.23657289002557544,0,7,Mumbai_to_Goa
Vistara,Mumbai,Goa,870,14,70,0,1,0,0,1,0,1,0.30625,0.23657289002557544,1,44,Mumbai_to_Goa
Vistara,Mumbai,Kolkata,425,7,165,1,0,0,0,7,1,1,0.19090909090909092,0.23657289002557544,1,148,Mumbai_to_Kolkata
Vistara,Mumbai,Kolkata,840,14,170,0,1,0,0,7,1,1,0.19090909090909092,0.23657289002557544,0,4,Mumbai_to_Kolkata
Vistara,Mumbai,Kolkata,1035,17,160,0,1,0,0,7,1,1,0.19090909090909092,0.23657289002557544,0,9,Mumbai_to_Kolkata
IndiGo,Mumbai,Hyderabad,550,9,90,1,0,0,0,7,1,1,0.24087591240875914,0.24817073170731707,0,8,Mumbai_to_Hyderabad
IndiGo,Mumbai,Hyderabad,550,9,90,1,0,0,0,7,1,1,0.24087591240875914,0.24817073170731707,0,12,Mumbai_to_Hyderabad
IndiGo,Mumbai,Hyderabad,510,8,95,1,0,0,0,7,1,1,0.24087591240875914,0.24817073170731707,1,58,Mumbai_to_Hyderabad
IndiGo,Mumbai,Hyderabad,1075,17,100,0,1,0,0,6,1,1,0.24087591240875914,0.24817073170731707,0,12,Mumbai_to_Hyderabad
IndiGo,Mumbai,Hyderabad,335,5,110,0,0,0,1,7,1,1,0.24087591240875914,0.24817073170731707,0,13,Mumbai_to_Hyderabad
IndiGo,Mumbai,Hyderabad,375,6,90,1,0,0,0,7,1,1,0.24087591240875914,0.24817073170731707,0,10,Mumbai_to_Hyderabad
IndiGo,Mumbai,Hyderabad,330,5,95,0,0,0,1,7,1,1,0.24087591240875914,0.24817073170731707,0,5,Mumbai_to_Hyderabad
IndiGo,Mumbai,Hyderabad,750,12,80,0,1,0,0,7,1,1,0.24087591240875914,0.24817073170731707,0,10,Mumbai_to_Hyderabad
IndiGo,Mumbai,Hyderabad,1025,17,75,0,1,0,0,7,1,1,0.24087591240875914,0.24817073170731707,0,14,Mumbai_to_Hyderabad
IndiGo,Mumbai,Hyderabad,410,6,85,1,0,0,0,7,1,1,0.24087591240875914,0.24817073170731707,1,40,Mumbai_to_Hyderabad
IndiGo,Mumbai,Hyderabad,410,6,90,1,0,0,0,7,1,1,0.24087591240875914,0.24817073170731707,0,12,Mumbai_to_Hyderabad
IndiGo,Mumbai,Hyderabad,440,7,90,1,0,0,0,7,1,1,0.24087591240875914,0.24817073170731707,1,140,Mumbai_to_Hyderabad
IndiGo,Mumbai,Hyderabad,465,7,85,1,0,0,0,7,1,1,0.24087591240875914,0.24817073170731707,0,1,Mumbai_to_Hyderabad
IndiGo,Mumbai,Hyderabad,550,9,85,1,0,0,0,7,1,1,0.24087591240875914,0.24817073170731707,0,13,Mumbai_to_Hyderabad
IndiGo,Mumbai,Hyderabad,605,10,95,1,0,0,0,7,1,1,0.24087591240875914,0.24817073170731707,0,7,Mumbai_to_Hyderabad
IndiGo,Mumbai,Hyderabad,615,10,90,1,0,0,0,7,1,1,0.24087591240875914,0.24817073170731707,0,4,Mumbai_to_Hyderabad
IndiGo,Mumbai,Hyderabad,1085,18,85,0,0,1,0,7,1,1,0.24087591240875914,0.24817073170731707,0,1,Mumbai_to_Hyderabad
IndiGo,Mumbai,Hyderabad,1110,18,85,0,0,1,0,7,1,1,0.24087591240875914,0.24817073170731707,0,5,Mumbai_to_Hyderabad
IndiGo,Mumbai,Hyderabad,1035,17,130,0,1,0,0,1,0,0,0.24087591240875914,0.24817073170731707,1,36,Mumbai_to_Hyderabad
IndiGo,Mumbai,Hyderabad,725,12,85,0,1,0,0,7,1,1,0.24087591240875914,0.24817073170731707,1,34,Mumbai_to_Hyderabad
IndiGo,Mumbai,Delhi,770,12,130,0,1,0,0,7,1,1,0.2288135593220339,0.24817073170731707,0,0,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,810,13,135,0,1,0,0,7,1,1,0.2288135593220339,0.24817073170731707,0,11,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,1345,22,130,0,0,0,1,7,1,1,0.2288135593220339,0.24817073170731707,1,42,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,765,12,130,0,1,0,0,7,1,1,0.2288135593220339,0.24817073170731707,0,10,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,425,7,135,1,0,0,0,3,0,1,0.2288135593220339,0.24817073170731707,1,65,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,1290,21,120,0,0,1,0,7,1,1,0.2288135593220339,0.24817073170731707,1,32,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,300,5,135,0,0,0,1,7,1,1,0.2288135593220339,0.24817073170731707,0,2,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,1035,17,135,0,1,0,0,7,1,1,0.2288135593220339,0.24817073170731707,0,5,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,1020,17,135,0,1,0,0,7,1,1,0.2288135593220339,0.24817073170731707,0,14,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,555,9,145,1,0,0,0,7,1,1,0.2288135593220339,0.24817073170731707,0,9,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,560,9,130,1,0,0,0,7,1,1,0.2288135593220339,0.24817073170731707,0,12,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,1275,21,145,0,0,1,0,7,1,1,0.2288135593220339,0.24817073170731707,1,34,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,650,10,140,1,0,0,0,7,1,1,0.2288135593220339,0.24817073170731707,0,6,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,1015,16,135,0,1,0,0,7,1,1,0.2288135593220339,0.24817073170731707,0,14,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,945,15,130,0,1,0,0,7,1,1,0.2288135593220339,0.24817073170731707,0,5,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,900,15,130,0,1,0,0,6,1,1,0.2288135593220339,0.24817073170731707,0,8,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,1260,21,155,0,0,1,0,1,0,1,0.2288135593220339,0.24817073170731707,0,12,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,465,7,130,1,0,0,0,7,1,1,0.2288135593220339,0.24817073170731707,0,5,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,70,1,130,0,0,0,1,7,1,1,0.2288135593220339,0.24817073170731707,0,6,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,645,10,145,1,0,0,0,7,1,1,0.2288135593220339,0.24817073170731707,0,1,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,510,8,125,1,0,0,0,7,1,1,0.2288135593220339,0.24817073170731707,0,9,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,510,8,125,1,0,0,0,7,1,1,0.2288135593220339,0.24817073170731707,0,3,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,540,9,135,1,0,0,0,7,1,1,0.2288135593220339,0.24817073170731707,0,4,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,1125,18,140,0,0,1,0,1,0,0,0.2288135593220339,0.24817073170731707,0,1,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,1135,18,130,0,0,1,0,6,1,1,0.2288135593220339,0.24817073170731707,1,45,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,570,9,140,1,0,0,0,7,1,1,0.2288135593220339,0.24817073170731707,1,60,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,735,12,130,0,1,0,0,7,1,1,0.2288135593220339,0.24817073170731707,0,9,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,1215,20,130,0,0,1,0,7,1,1,0.2288135593220339,0.24817073170731707,0,9,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,1080,18,130,0,0,1,0,7,1,1,0.2288135593220339,0.24817073170731707,0,6,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,565,9,140,1,0,0,0,7,1,1,0.2288135593220339,0.24817073170731707,1,57,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,510,8,115,1,0,0,0,7,1,1,0.2288135593220339,0.24817073170731707,1,36,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,855,14,130,0,1,0,0,7,1,1,0.2288135593220339,0.24817073170731707,0,8,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,1335,22,135,0,0,0,1,7,1,1,0.2288135593220339,0.24817073170731707,0,13,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,300,5,125,0,0,0,1,7,1,1,0.2288135593220339,0.24817073170731707,0,7,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,340,5,135,0,0,0,1,7,1,1,0.2288135593220339,0.24817073170731707,0,9,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,1020,17,125,0,1,0,0,7,1,1,0.2288135593220339,0.24817073170731707,0,8,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,1020,17,130,0,1,0,0,7,1,1,0.2288135593220339,0.24817073170731707,0,7,Mumbai_to_Delhi
IndiGo,Mumbai,Delhi,865,14,130,0,1,0,0,7,1,1,0.2288135593220339,0.24817073170731707,0,4,Mumbai_to_Delhi
IndiGo,Mumbai,Mangalore,1290,21,80,0,0,1,0,7,1,1,0.2672413793103448,0.24817073170731707,0,8,Mumbai_to_Mangalore
IndiGo,Mumbai,Mangalore,570,9,95,1,0,0,0,7,1,1,0.2672413793103448,0.24817073170731707,0,4,Mumbai_to_Mangalore
IndiGo,Mumbai,Mangalore,595,9,90,1,0,0,0,7,1,1,0.2672413793103448,0.24817073170731707,0,7,Mumbai_to_Mangalore
IndiGo,Mumbai,Mangalore,800,13,85,0,1,0,0,1,0,1,0.2672413793103448,0.24817073170731707,0,3,Mumbai_to_Mangalore
IndiGo,Mumbai,Mangalore,800,13,85,0,1,0,0,1,0,1,0.2672413793103448,0.24817073170731707,0,12,Mumbai_to_Mangalore
IndiGo,Mumbai,Aurangabad,330,5,55,0,0,0,1,7,1,1,0.3076923076923077,0.24817073170731707,0,4,Mumbai_to_Aurangabad
IndiGo,Mumbai,Aurangabad,1160,19,60,0,0,1,0,7,1,1,0.3076923076923077,0.24817073170731707,0,10,Mumbai_to_Aurangabad
IndiGo,Mumbai,Madurai,810,13,115,0,1,0,0,7,1,1,0.1,0.24817073170731707,0,3,Mumbai_to_Madurai
IndiGo,Mumbai,Madurai,815,13,120,0,1,0,0,7,1,1,0.1,0.24817073170731707,0,1,Mumbai_to_Madurai
IndiGo,Mumbai,Kochi,660,11,120,1,0,0,0,3,0,1,0.20588235294117646,0.24817073170731707,0,3,Mumbai_to_Kochi
IndiGo,Mumbai,Kochi,660,11,120,1,0,0,0,3,0,1,0.20588235294117646,0.24817073170731707,0,10,Mumbai_to_Kochi
IndiGo,Mumbai,Kochi,1045,17,115,0,1,0,0,7,1,1,0.20588235294117646,0.24817073170731707,0,14,Mumbai_to_Kochi
IndiGo,Mumbai,Kochi,585,9,125,1,0,0,0,1,0,0,0.20588235294117646,0.24817073170731707,0,4,Mumbai_to_Kochi
IndiGo,Mumbai,Kochi,1150,19,115,0,0,1,0,7,1,1,0.20588235294117646,0.24817073170731707,0,15,Mumbai_to_Kochi
IndiGo,Mumbai,Kochi,505,8,120,1,0,0,0,7,1,1,0.20588235294117646,0.24817073170731707,0,5,Mumbai_to_Kochi
IndiGo,Mumbai,Gorakhpur,940,15,140,0,1,0,0,5,1,1,0.26666666666666666,0.24817073170731707,0,3,Mumbai_to_Gorakhpur
IndiGo,Mumbai,Gorakhpur,885,14,145,0,1,0,0,7,1,1,0.26666666666666666,0.24817073170731707,0,10,Mumbai_to_Gorakhpur
IndiGo,Mumbai,Gorakhpur,910,15,130,0,1,0,0,7,1,1,0.26666666666666666,0.24817073170731707,0,13,Mumbai_to_Gorakhpur
IndiGo,Mumbai,Dehradun,605,10,155,1,0,0,0,7,1,1,0.3870967741935484,0.24817073170731707,1,45,Mumbai_to_Dehradun
IndiGo,Mumbai,Dehradun,790,13,140,0,1,0,0,7,1,1,0.3870967741935484,0.24817073170731707,0,12,Mumbai_to_Dehradun
IndiGo,Mumbai,Dehradun,860,14,135,0,1,0,0,7,1,1,0.3870967741935484,0.24817073170731707,0,11,Mumbai_to_Dehradun
IndiGo,Mumbai,Dehradun,875,14,135,0,1,0,0,7,1,1,0.3870967741935484,0.24817073170731707,0,3,Mumbai_to_Dehradun
IndiGo,Mumbai,Dehradun,940,15,140,0,1,0,0,6,1,1,0.3870967741935484,0.24817073170731707,1,51,Mumbai_to_Dehradun
IndiGo,Mumbai,Port Blair,660,11,205,1,0,0,0,7,1,1,0.07692307692307693,0.24817073170731707,0,5,Mumbai_to_Port Blair
IndiGo,Mumbai,Port Blair,660,11,205,1,0,0,0,7,1,1,0.07692307692307693,0.24817073170731707,0,14,Mumbai_to_Port Blair
IndiGo,Mumbai,Port Blair,660,11,205,1,0,0,0,7,1,1,0.07692307692307693,0.24817073170731707,0,6,Mumbai_to_Port Blair
IndiGo,Mumbai,Port Blair,660,11,205,1,0,0,0,1,0,1,0.07692307692307693,0.24817073170731707,0,12,Mumbai_to_Port Blair
IndiGo,Mumbai,Jaipur,10,0,105,0,0,0,1,7,1,1,0.2375,0.24817073170731707,1,108,Mumbai_to_Jaipur
IndiGo,Mumbai,Jaipur,1015,16,120,0,1,0,0,7,1,1,0.2375,0.24817073170731707,0,3,Mumbai_to_Jaipur
IndiGo,Mumbai,Jaipur,1015,16,120,0,1,0,0,7,1,1,0.2375,0.24817073170731707,1,43,Mumbai_to_Jaipur
IndiGo,Mumbai,Jaipur,1025,17,120,0,1,0,0,7,1,1,0.2375,0.24817073170731707,0,14,Mumbai_to_Jaipur
IndiGo,Mumbai,Jaipur,1025,17,120,0,1,0,0,7,1,1,0.2375,0.24817073170731707,0,2,Mumbai_to_Jaipur
IndiGo,Mumbai,Jaipur,300,5,105,0,0,0,1,7,1,1,0.2375,0.24817073170731707,0,4,Mumbai_to_Jaipur
IndiGo,Mumbai,Jaipur,905,15,100,0,1,0,0,7,1,1,0.2375,0.24817073170731707,0,9,Mumbai_to_Jaipur
IndiGo,Mumbai,Jaipur,940,15,115,0,1,0,0,7,1,1,0.2375,0.24817073170731707,0,4,Mumbai_to_Jaipur
IndiGo,Mumbai,Jaipur,1240,20,110,0,0,1,0,7,1,1,0.2375,0.24817073170731707,0,13,Mumbai_to_Jaipur
IndiGo,Mumbai,Jaipur,485,8,110,1,0,0,0,7,1,1,0.2375,0.24817073170731707,0,3,Mumbai_to_Jaipur
IndiGo,Mumbai,Jaipur,510,8,105,1,0,0,0,7,1,1,0.2375,0.24817073170731707,1,25,Mumbai_to_Jaipur
IndiGo,Mumbai,Jaipur,1105,18,115,0,0,1,0,6,1,1,0.2375,0.24817073170731707,0,4,Mumbai_to_Jaipur
IndiGo,Mumbai,Ranchi,835,13,135,0,1,0,0,7,1,1,0.2916666666666667,0.24817073170731707,0,7,Mumbai_to_Ranchi
IndiGo,Mumbai,Ranchi,820,13,130,0,1,0,0,7,1,1,0.2916666666666667,0.24817073170731707,0,12,Mumbai_to_Ranchi
IndiGo,Mumbai,Ranchi,815,13,145,0,1,0,0,7,1,1,0.2916666666666667,0.24817073170731707,0,12,Mumbai_to_Ranchi
IndiGo,Mumbai,Indore,1155,19,95,0,0,1,0,7,1,1,0.265625,0.24817073170731707,0,1,Mumbai_to_Indore
IndiGo,Mumbai,Indore,1165,19,85,0,0,1,0,7,1,1,0.265625,0.24817073170731707,0,5,Mumbai_to_Indore
IndiGo,Mumbai,Indore,1305,21,75,0,0,1,0,7,1,1,0.265625,0.24817073170731707,1,84,Mumbai_to_Indore
IndiGo,Mumbai,Indore,410,6,80,1,0,0,0,7,1,1,0.265625,0.24817073170731707,0,11,Mumbai_to_Indore
IndiGo,Mumbai,Indore,980,16,80,0,1,0,0,7,1,1,0.265625,0.24817073170731707,0,5,Mumbai_to_Indore
IndiGo,Mumbai,Indore,620,10,75,1,0,0,0,7,1,1,0.265625,0.24817073170731707,0,3,Mumbai_to_Indore
IndiGo,Mumbai,Indore,910,15,100,0,1,0,0,7,1,1,0.265625,0.24817073170731707,1,35,Mumbai_to_Indore
IndiGo,Mumbai,Indore,900,15,80,0,1,0,0,7,1,1,0.265625,0.24817073170731707,0,0,Mumbai_to_Indore
IndiGo,Mumbai,Indore,920,15,90,0,1,0,0,7,1,1,0.265625,0.24817073170731707,0,5,Mumbai_to_Indore
IndiGo,Mumbai,Allahabad,660,11,115,1,0,0,0,7,1,1,0.3333333333333333,0.24817073170731707,1,152,Mumbai_to_Allahabad
IndiGo,Mumbai,Chandigarh,575,9,135,1,0,0,0,6,1,1,0.25,0.24817073170731707,1,23,Mumbai_to_Chandigarh
IndiGo,Mumbai,Chandigarh,580,9,135,1,0,0,0,6,1,1,0.25,0.24817073170731707,0,14,Mumbai_to_Chandigarh
IndiGo,Mumbai,Chandigarh,540,9,140,1,0,0,0,6,1,1,0.25,0.24817073170731707,1,80,Mumbai_to_Chandigarh
Air India Express,Jaipur,Bengaluru,1185,19,145,0,0,1,0,7,1,1,0.27941176470588236,0.2222222222222222,0,2,Jaipur_to_Bengaluru
Alliance Air (India),Jaipur,Delhi,1180,19,1325,0,0,1,0,3,0,1,0.23076923076923078,0.24661944623309723,0,9,Jaipur_to_Delhi
Alliance Air (India),Jaipur,Delhi,1215,20,55,0,0,1,0,7,1,1,0.23076923076923078,0.24661944623309723,0,3,Jaipur_to_Delhi
Jetlite,Jaipur,Mumbai,1275,21,130,0,0,1,0,7,1,1,0.15151515151515152,0.34146341463414637,1,53,Jaipur_to_Mumbai
Vistara,Jaipur,Mumbai,1195,19,130,0,0,1,0,7,1,1,0.15151515151515152,0.23657289002557544,0,6,Jaipur_to_Mumbai
Vistara,Jaipur,Mumbai,1240,20,100,0,0,1,0,7,1,1,0.15151515151515152,0.23657289002557544,0,3,Jaipur_to_Mumbai
SpiceJet,Jaipur,Mumbai,1285,21,110,0,0,1,0,7,1,1,0.15151515151515152,0.25663466967814796,1,114,Jaipur_to_Mumbai
SpiceJet,Jaipur,Amritsar,1095,18,95,0,0,1,0,7,1,1,0.3333333333333333,0.25663466967814796,0,4,Jaipur_to_Amritsar
SpiceJet,Jaipur,Amritsar,1060,17,95,0,1,0,0,7,1,1,0.3333333333333333,0.25663466967814796,0,7,Jaipur_to_Amritsar
SpiceJet,Jaipur,Ahmedabad,500,8,70,1,0,0,0,1,0,0,0.23255813953488372,0.25663466967814796,0,1,Jaipur_to_Ahmedabad
SpiceJet,Jaipur,Kolkata,735,12,130,0,1,0,0,7,1,1,0.3111111111111111,0.25663466967814796,0,8,Jaipur_to_Kolkata
,Jaipur,Kolkata,530,8,150,1,0,0,0,6,1,1,0.3111111111111111,,0,4,Jaipur_to_Kolkata
,Jaipur,Kolkata,535,8,150,1,0,0,0,7,1,1,0.3111111111111111,,1,34,Jaipur_to_Kolkata
GoAir,Jaipur,Indore,775,12,70,0,1,0,0,7,1,1,0.3333333333333333,0.2296103896103896,0,6,Jaipur_to_Indore
Air India,Jaipur,Delhi,810,13,60,0,1,0,0,7,1,1,0.23076923076923078,0.22491664140648682,0,12,Jaipur_to_Delhi
Air India,Jaipur,Delhi,810,13,60,0,1,0,0,7,1,1,0.23076923076923078,0.22491664140648682,0,8,Jaipur_to_Delhi
Air India,Jaipur,Delhi,810,13,60,0,1,0,0,4,1,1,0.23076923076923078,0.22491664140648682,0,6,Jaipur_to_Delhi
Air India Express,Jaipur,Hyderabad,1035,17,120,0,1,0,0,7,1,1,0.2727272727272727,0.2222222222222222,0,3,Jaipur_to_Hyderabad
Air India Express,Jaipur,Hyderabad,710,11,110,1,0,0,0,7,1,1,0.2727272727272727,0.2222222222222222,0,4,Jaipur_to_Hyderabad
Air India Express,Jaipur,Hyderabad,710,11,110,1,0,0,0,7,1,1,0.2727272727272727,0.2222222222222222,0,11,Jaipur_to_Hyderabad
Air India Express,Jaipur,Hyderabad,710,11,115,1,0,0,0,7,1,1,0.2727272727272727,0.2222222222222222,1,16,Jaipur_to_Hyderabad
Air India Express,Jaipur,Hyderabad,710,11,115,1,0,0,0,7,1,1,0.2727272727272727,0.2222222222222222,0,0,Jaipur_to_Hyderabad
Air India Express,Jaipur,Delhi,385,6,65,1,0,0,0,7,1,1,0.23076923076923078,0.2222222222222222,0,2,Jaipur_to_Delhi
Air India Express,Jaipur,Pune,1035,17,95,0,1,0,0,7,1,1,0.32,0.2222222222222222,1,116,Jaipur_to_Pune
Air India Express,Jaipur,Pune,1040,17,95,0,1,0,0,5,1,1,0.32,0.2222222222222222,1,20,Jaipur_to_Pune
Air India Express,Jaipur,Pune,1045,17,90,0,1,0,0,1,0,1,0.32,0.2222222222222222,0,4,Jaipur_to_Pune
Air India Express,Jaipur,Chennai,1210,20,160,0,0,1,0,7,1,1,0.17391304347826086,0.2222222222222222,1,79,Jaipur_to_Chennai
Jet Airways,Jaipur,Delhi,675,11,70,1,0,0,0,7,1,1,0.23076923076923078,0.25102880658436216,0,8,Jaipur_to_Delhi
Jet Airways,Jaipur,Lucknow,715,11,120,1,0,0,0,1,0,1,0.25,0.25102880658436216,0,3,Jaipur_to_Lucknow
Jet Airways,Jaipur,Chandigarh,650,10,65,1,0,0,0,3,0,1,0.2857142857142857,0.25102880658436216,0,9,Jaipur_to_Chandigarh
Jet Airways,Jaipur,Chandigarh,775,12,80,0,1,0,0,1,1,0,0.2857142857142857,0.25102880658436216,0,13,Jaipur_to_Chandigarh
Alliance Air (India),Jaipur,Delhi,1250,20,55,0,0,1,0,7,1,1,0.23076923076923078,0.24661944623309723,1,18,Jaipur_to_Delhi
Alliance Air (India),Jaipur,Udaipur,615,10,60,1,0,0,0,3,1,1,0.043478260869565216,0.24661944623309723,0,15,Jaipur_to_Udaipur
Alliance Air (India),Jaipur,Khajuraho,635,10,325,1,0,0,0,4,1,1,0.0,0.24661944623309723,0,0,Jaipur_to_Khajuraho
IndiGo,Jaipur,Hyderabad,715,11,105,1,0,0,0,1,0,0,0.2727272727272727,0.24817073170731707,0,6,Jaipur_to_Hyderabad
IndiGo,Jaipur,Hyderabad,1035,17,115,0,1,0,0,7,1,1,0.2727272727272727,0.24817073170731707,0,2,Jaipur_to_Hyderabad
IndiGo,Jaipur,Hyderabad,1050,17,120,0,1,0,0,7,1,1,0.2727272727272727,0.24817073170731707,0,0,Jaipur_to_Hyderabad
IndiGo,Jaipur,Hyderabad,1060,17,120,0,1,0,0,7,1,1,0.2727272727272727,0.24817073170731707,0,3,Jaipur_to_Hyderabad
IndiGo,Jaipur,Hyderabad,1080,18,115,0,0,1,0,7,1,1,0.2727272727272727,0.24817073170731707,0,13,Jaipur_to_Hyderabad
IndiGo,Jaipur,Hyderabad,370,6,120,1,0,0,0,7,1,1,0.2727272727272727,0.24817073170731707,1,30,Jaipur_to_Hyderabad
SpiceJet,Jaipur,Jaisalmer,695,11,95,1,0,0,0,7,1,1,0.14285714285714285,0.25663466967814796,0,15,Jaipur_to_Jaisalmer
SpiceJet,Jaipur,Pune,330,5,120,0,0,0,1,6,1,1,0.32,0.25663466967814796,0,10,Jaipur_to_Pune
SpiceJet,Jaipur,Pune,325,5,125,0,0,0,1,7,1,1,0.32,0.25663466967814796,0,8,Jaipur_to_Pune
SpiceJet,Jaipur,Pune,995,16,75,0,1,0,0,7,1,1,0.32,0.25663466967814796,0,14,Jaipur_to_Pune
SpiceJet,Jaipur,Guwahati,800,13,180,0,1,0,0,7,1,1,0.3076923076923077,0.25663466967814796,1,132,Jaipur_to_Guwahati
SpiceJet,Jaipur,Guwahati,810,13,170,0,1,0,0,7,1,1,0.3076923076923077,0.25663466967814796,1,52,Jaipur_to_Guwahati
SpiceJet,Jaipur,Guwahati,850,14,150,0,1,0,0,7,1,1,0.3076923076923077,0.25663466967814796,0,6,Jaipur_to_Guwahati
SpiceJet,Jaipur,Chennai,860,14,165,0,1,0,0,7,1,1,0.17391304347826086,0.25663466967814796,0,0,Jaipur_to_Chennai
,Jaipur,Hyderabad,1105,18,120,0,0,1,0,7,1,1,0.2727272727272727,,0,4,Jaipur_to_Hyderabad
,Jaipur,Delhi,735,12,65,0,1,0,0,7,1,1,0.23076923076923078,,0,3,Jaipur_to_Delhi
IndiGo,Jaipur,Hyderabad,1075,17,125,0,1,0,0,4,1,1,0.2727272727272727,0.24817073170731707,0,3,Jaipur_to_Hyderabad
IndiGo,Jaipur,Varanasi,855,14,85,0,1,0,0,4,1,1,0.5555555555555556,0.24817073170731707,1,24,Jaipur_to_Varanasi
IndiGo,Jaipur,Indore,680,11,90,1,0,0,0,3,0,1,0.3333333333333333,0.24817073170731707,1,44,Jaipur_to_Indore
